user_id,month_id,age,avg_monthly_revenue,bnpl_amount,bnpl_default,repayment_days_delay,bnpl_repeat_count,direct_channel_usage_share,recent_recharge_freq,bundle_purchase_count,app_version
101530,5,27,150862,318246,0,0,2,52.07,4,2,9.0
101531,1,47,117796,272212,0,0,0,36.06,5,1,8.1
101531,2,47,145315,168866,0,0,2,53.78,5,3,8.1
101531,3,47,104463,241973,0,0,1,21.35,3,1,8.1
101531,4,47,119373,166610,1,2,2,50.26,1,3,8.1
101531,5,47,104933,188954,0,0,1,44.46,3,2,8.1
101532,1,42,148360,0,0,0,0,82.33,4,1,8.1
101532,2,42,119611,0,0,0,0,81.28,3,2,8.1
101532,3,42,101221,0,0,0,0,75.97,3,1,8.0
101532,4,42,103103,0,0,0,0,51.83,4,3,8.1
101532,5,42,128432,0,0,0,0,69.8,1,2,8.1
101533,1,56,65007,104131,0,0,0,33.69,4,2,8.1
101533,2,56,87001,125420,1,4,1,56.87,3,1,8.2
101533,3,56,77961,169563,0,0,2,50.92,4,3,8.1
101533,4,56,87250,198055,0,0,1,42.44,3,1,8.2
101533,5,56,90749,184826,0,0,0,31.29,4,3,8.2
101534,1,37,80944,174406,0,0,1,34.57,3,1,8.2
101534,2,37,78877,203846,0,0,1,10.45,7,2,8.1
101534,3,37,84198,175156,0,0,2,53.92,2,1,8.2
101534,4,37,103722,165183,0,0,0,53.41,2,3,8.2
101534,5,37,97856,211493,0,0,0,58.22,2,2,8.2
101535,1,22,128370,205756,0,0,1,43.42,0,1,9.0
101535,2,22,149926,250796,0,0,0,25.17,1,3,8.2
101535,3,22,148932,300953,0,0,0,58.57,7,3,9.0
101535,4,22,127531,94556,0,0,0,81.79,3,3,9.0
101535,5,22,134576,225962,0,0,2,89.93,4,2,8.2
101536,1,18,99374,207951,0,0,2,36.43,4,2,9.0
101536,2,18,81886,263911,0,0,2,12.81,7,0,8.2
101536,3,18,88641,174635,1,4,0,58.03,8,4,9.0
101536,4,18,89233,181150,0,0,2,34.08,2,3,9.0
101536,5,18,88240,135431,0,0,0,14.99,1,2,9.0
101537,1,47,120487,0,0,0,0,61.61,3,3,8.1
101537,2,47,134724,0,0,0,0,50.97,0,2,8.1
101537,3,47,126846,0,0,0,0,31.34,1,0,8.1
101537,4,47,138460,0,0,0,0,55.26,2,5,8.1
101537,5,47,174104,0,0,0,0,37.85,7,5,8.1
101538,1,20,141148,236361,0,0,1,19.98,4,0,8.2
101538,2,20,158475,183071,0,0,2,13.59,3,6,8.2
101538,3,20,165171,231563,0,0,2,46.13,4,3,8.1
101538,4,20,178600,225544,0,0,1,77.99,2,1,8.2
101538,5,20,163465,205345,0,0,1,61.05,4,2,8.2
101539,1,62,83637,169623,0,0,1,86.41,4,2,8.2
101539,2,62,90096,217887,0,0,2,88.51,0,1,8.2
101539,3,62,102234,162059,0,0,1,11.99,2,2,8.2
101539,4,62,89669,204887,0,0,1,2.46,4,2,8.2
101539,5,62,77882,284140,0,0,0,36.05,2,1,8.2
101540,1,31,158504,0,0,0,0,25.98,3,4,9.0
101540,2,31,158650,0,0,0,0,79.12,0,1,8.2
101540,3,31,153013,0,0,0,0,42.5,2,1,9.0
101540,4,31,248655,0,0,0,0,59.02,5,0,8.2
101540,5,31,188842,0,0,0,0,70.23,1,2,9.0
101541,1,47,91844,154167,0,0,1,28.54,6,1,8.1
101541,2,47,102731,167213,0,0,1,50.66,3,3,8.2
101541,3,47,114631,293689,0,0,0,52.33,2,2,8.1
101541,4,47,95515,206634,0,0,0,69.34,0,3,8.1
101541,5,47,104059,177538,0,0,0,38.31,6,1,8.1
101542,1,21,138433,0,0,0,0,54.92,3,2,8.1
101542,2,21,129354,0,0,0,0,59.9,4,2,8.0
101542,3,21,170123,0,0,0,0,38.72,5,2,8.0
101542,4,21,169692,0,0,0,0,52.8,3,1,8.1
101542,5,21,167585,0,0,0,0,46.78,1,3,8.1
101543,1,35,135244,0,0,0,0,47.16,1,3,8.2
101543,2,35,117221,0,0,0,0,81.09,4,2,9.0
101543,3,35,123174,0,0,0,0,63.08,2,2,8.2
101543,4,35,155742,0,0,0,0,27.78,4,2,8.2
101543,5,35,120978,0,0,0,0,16.1,2,1,9.0
101544,1,54,160176,0,0,0,0,63.37,1,1,8.1
101544,2,54,137805,0,0,0,0,63.54,0,2,8.0
101544,3,54,151354,0,0,0,0,91.7,5,4,8.1
101544,4,54,130567,0,0,0,0,63.91,2,2,8.1
101544,5,54,154079,0,0,0,0,55.6,1,2,8.1
101545,1,42,80317,0,0,0,0,69.87,3,0,8.2
101545,2,42,64368,0,0,0,0,73.01,6,0,8.2
101545,3,42,95012,0,0,0,0,51.33,2,2,8.1
101545,4,42,94421,0,0,0,0,58.97,4,1,8.1
101545,5,42,87242,0,0,0,0,78.22,3,1,8.1
101546,1,18,157305,252283,1,16,2,76.44,5,1,9.0
101546,2,18,157698,66949,0,0,2,30.31,3,2,9.0
101546,3,18,255357,217745,0,0,2,77.64,4,2,9.0
101546,4,18,114792,248441,0,0,2,73.65,2,2,8.2
101546,5,18,158257,222003,0,0,2,68.0,0,6,8.2
101547,1,63,151600,0,0,0,0,38.47,4,5,8.0
101547,2,63,156983,0,0,0,0,39.24,3,2,8.0
101547,3,63,143855,0,0,0,0,50.07,5,2,8.1
101547,4,63,123782,0,0,0,0,48.52,2,0,8.1
101547,5,63,103693,0,0,0,0,87.58,2,2,8.1
101548,1,32,104888,0,0,0,0,9.15,2,3,9.0
101548,2,32,148846,0,0,0,0,26.2,4,2,8.2
101548,3,32,124241,0,0,0,0,3.1,5,0,9.0
101548,4,32,170848,0,0,0,0,51.6,2,3,8.2
101548,5,32,101292,0,0,0,0,67.97,2,1,8.2
101549,1,26,168245,162669,1,17,2,39.33,0,1,8.1
101549,2,26,186089,218022,0,0,1,59.76,5,0,8.2
101549,3,26,188145,194802,0,0,0,28.06,1,3,8.2
101549,4,26,183759,183494,0,0,2,34.84,4,1,8.2
101549,5,26,171676,212827,0,0,1,19.18,3,2,8.2
101550,1,32,103811,204240,1,11,1,20.82,2,3,8.1
101550,2,32,115733,157680,1,18,2,83.8,2,2,8.1
101550,3,32,107064,244977,1,20,2,65.91,4,0,8.0
101550,4,32,107557,249261,0,0,1,9.75,5,3,8.1
101550,5,32,102385,165957,0,0,1,10.53,0,1,8.0
101551,1,41,136409,359639,1,27,2,55.49,4,0,8.1
101551,2,41,115457,152757,0,0,0,75.85,4,3,8.0
101551,3,41,119203,230790,0,0,0,48.18,3,5,8.1
101551,4,41,136450,228131,1,10,0,91.23,0,2,8.0
101551,5,41,142155,236014,0,0,0,84.89,5,0,8.0
101552,1,21,82797,285462,0,0,0,19.58,1,0,9.0
101552,2,21,81712,186304,0,0,0,14.77,4,2,9.0
101552,3,21,91559,202121,1,3,0,35.98,5,1,9.0
101552,4,21,109961,221237,0,0,2,24.74,3,2,9.0
101552,5,21,66054,115810,0,0,1,85.76,5,1,9.0
101553,1,29,139120,206780,0,0,1,24.4,3,3,9.0
101553,2,29,165834,220040,1,12,1,33.64,4,2,8.2
101553,3,29,193158,164574,0,0,1,66.93,1,3,8.2
101553,4,29,214388,309159,0,0,0,15.76,1,5,8.2
101553,5,29,153599,213089,0,0,2,85.96,2,4,8.2
101554,1,54,91994,0,0,0,0,91.02,4,2,9.0
101554,2,54,95187,0,0,0,0,38.18,2,1,9.0
101554,3,54,100506,0,0,0,0,55.92,4,2,9.0
101554,4,54,96540,0,0,0,0,15.3,3,1,9.0
101554,5,54,98894,0,0,0,0,29.51,4,8,9.0
101555,1,54,96869,221424,0,0,2,68.36,3,2,9.0
101555,2,54,90951,222540,0,0,2,33.7,2,2,9.0
101555,3,54,134155,233851,0,0,1,74.64,1,0,9.0
101555,4,54,117652,221136,0,0,1,55.91,5,2,9.0
101555,5,54,136303,308846,0,0,2,24.49,0,1,9.0
101556,1,60,133520,0,0,0,0,63.89,0,1,8.2
101556,2,60,101415,0,0,0,0,44.23,1,3,8.2
101556,3,60,159282,0,0,0,0,80.41,0,4,9.0
101556,4,60,129792,0,0,0,0,77.2,6,1,8.2
101556,5,60,114704,0,0,0,0,53.97,5,3,9.0
101557,1,23,132028,129647,0,0,0,59.27,2,3,8.2
101557,2,23,117449,188315,1,23,1,78.19,2,2,8.1
101557,3,23,150692,194607,0,0,0,31.11,3,1,8.2
101557,4,23,141135,132777,0,0,0,69.77,0,1,8.2
101557,5,23,186989,200784,0,0,0,65.6,5,1,8.1
101558,1,56,193019,0,0,0,0,67.66,3,1,8.2
101558,2,56,231643,0,0,0,0,20.61,3,1,8.2
101558,3,56,153236,0,0,0,0,24.9,5,2,8.1
101558,4,56,170169,0,0,0,0,32.12,1,1,8.1
101558,5,56,202961,0,0,0,0,94.81,9,0,8.2
101559,1,63,115844,210261,1,9,1,25.39,5,1,8.1
101559,2,63,106191,180460,0,0,0,32.51,2,2,8.1
101559,3,63,89254,151638,0,0,1,37.61,4,6,8.2
101559,4,63,71662,141320,0,0,1,50.59,4,2,8.2
101559,5,63,102930,209360,1,22,0,93.86,9,1,8.2
101560,1,41,150064,218225,0,0,1,45.85,4,0,8.2
101560,2,41,157123,158001,0,0,2,82.52,3,2,8.1
101560,3,41,120733,139580,0,0,2,51.49,2,1,8.2
101560,4,41,133829,234963,0,0,0,61.64,2,3,8.2
101560,5,41,163223,237185,1,21,1,69.62,2,0,8.2
101561,1,28,194826,158659,0,0,0,82.64,4,2,8.1
101561,2,28,184507,190767,0,0,2,8.46,3,1,8.2
101561,3,28,169797,225843,1,13,0,92.32,4,4,8.2
101561,4,28,147216,144895,1,20,2,58.78,5,0,8.1
101561,5,28,204735,156163,0,0,2,23.92,1,2,8.1
101562,1,30,138600,0,0,0,0,70.77,1,2,8.0
101562,2,30,114209,0,0,0,0,20.64,5,4,8.1
101562,3,30,140591,0,0,0,0,95.86,3,2,8.0
101562,4,30,123677,0,0,0,0,27.15,1,0,8.0
101562,5,30,112181,0,0,0,0,51.09,4,2,8.1
101563,1,51,117883,249110,1,24,2,46.52,0,2,8.2
101563,2,51,105051,122072,1,9,2,15.04,0,1,8.2
101563,3,51,96850,213914,0,0,2,68.09,5,2,8.2
101563,4,51,83589,177031,0,0,1,27.21,3,7,8.2
101563,5,51,85026,205164,0,0,0,65.76,3,1,8.2
101564,1,42,76751,188266,1,5,0,11.84,1,2,8.2
101564,2,42,72725,143413,0,0,1,48.25,6,2,8.2
101564,3,42,56151,185033,0,0,1,30.42,1,1,8.2
101564,4,42,55957,223882,0,0,1,19.51,4,4,8.1
101564,5,42,89576,187866,0,0,1,51.13,2,3,8.2
101565,1,24,188799,176176,0,0,2,27.33,9,3,8.2
101565,2,24,208520,100827,0,0,1,29.74,5,3,8.1
101565,3,24,216005,155560,0,0,2,60.19,3,2,8.2
101565,4,24,151925,162934,0,0,1,49.53,3,1,8.2
101565,5,24,222637,241911,0,0,2,40.49,4,2,8.1
101566,1,21,94452,0,0,0,0,47.23,4,1,9.0
101566,2,21,124991,0,0,0,0,31.61,3,2,9.0
101566,3,21,110707,0,0,0,0,80.87,3,1,8.2
101566,4,21,124894,0,0,0,0,30.58,4,4,8.2
101566,5,21,109106,0,0,0,0,84.2,3,2,9.0
101567,1,25,97367,0,0,0,0,44.39,4,0,9.0
101567,2,25,108336,0,0,0,0,82.16,1,2,9.0
101567,3,25,105067,0,0,0,0,63.29,2,2,9.0
101567,4,25,89124,0,0,0,0,1.1,8,2,9.0
101567,5,25,77092,0,0,0,0,13.88,2,6,9.0
101568,1,37,75713,222168,0,0,0,32.39,4,2,8.1
101568,2,37,84530,131743,1,14,1,77.62,4,2,8.1
101568,3,37,87001,227490,0,0,2,32.18,3,3,8.2
101568,4,37,91970,218780,0,0,1,69.52,5,0,8.2
101568,5,37,70560,138282,0,0,0,53.7,1,2,8.1
101569,1,46,77331,167014,0,0,2,21.07,1,4,8.0
101569,2,46,76152,177977,0,0,1,34.96,4,4,8.1
101569,3,46,87247,217686,0,0,1,41.56,4,1,8.1
101569,4,46,92793,154215,0,0,2,48.07,4,1,8.0
101569,5,46,94893,148066,1,8,0,34.47,4,2,8.1
101570,1,62,116279,141364,0,0,1,52.8,4,0,8.1
101570,2,62,126485,106382,0,0,0,38.36,3,3,8.1
101570,3,62,132037,231414,0,0,1,41.18,6,2,8.2
101570,4,62,186502,204135,0,0,1,62.57,2,2,8.1
101570,5,62,139154,239470,0,0,1,32.01,0,2,8.1
101571,1,63,118125,164276,0,0,0,48.13,2,1,9.0
101571,2,63,160419,162716,0,0,2,42.33,1,2,9.0
101571,3,63,149264,217129,0,0,1,45.81,1,1,9.0
101571,4,63,124995,244471,0,0,2,49.2,3,1,9.0
101571,5,63,140956,249240,0,0,1,23.37,7,4,9.0
101572,1,27,132417,144215,0,0,1,51.69,1,3,8.1
101572,2,27,136986,247315,0,0,0,94.39,8,2,8.0
101572,3,27,159033,275201,0,0,2,64.19,0,4,8.0
101572,4,27,151298,221092,0,0,2,41.67,3,5,8.1
101572,5,27,142182,257885,0,0,0,46.37,4,1,8.0
101573,1,60,142307,226173,0,0,2,73.86,5,3,8.2
101573,2,60,116349,143929,0,0,1,81.8,2,1,8.2
101573,3,60,110486,246707,1,1,1,9.32,6,0,9.0
101573,4,60,129711,219405,0,0,2,16.91,2,1,8.2
101573,5,60,128276,148989,0,0,2,58.36,7,3,9.0
101574,1,51,64340,171601,1,14,2,21.4,1,1,8.2
101574,2,51,101143,220624,0,0,0,26.52,5,2,8.2
101574,3,51,70007,319866,0,0,2,55.68,6,2,8.2
101574,4,51,89197,289987,1,27,2,27.55,4,1,8.2
101574,5,51,89486,100014,1,14,1,37.67,3,4,8.2
101575,1,43,52682,0,0,0,0,42.64,3,2,8.1
101575,2,43,101446,0,0,0,0,37.6,4,1,8.1
101575,3,43,122197,0,0,0,0,23.16,1,1,8.0
101575,4,43,87652,0,0,0,0,57.06,2,2,8.0
101575,5,43,70174,0,0,0,0,72.22,3,2,8.1
101576,1,58,85275,242242,0,0,0,45.75,5,5,8.1
101576,2,58,92869,219225,0,0,1,53.8,1,1,8.1
101576,3,58,85665,226651,0,0,2,95.96,4,2,8.2
101576,4,58,74428,190170,0,0,2,27.49,1,3,8.1
101576,5,58,73387,287459,0,0,0,25.68,2,2,8.1
101577,1,20,103804,0,0,0,0,66.22,2,3,8.2
101577,2,20,98603,0,0,0,0,46.62,3,1,8.1
101577,3,20,130126,0,0,0,0,41.85,2,1,8.1
101577,4,20,145911,0,0,0,0,37.71,2,2,8.1
101577,5,20,140460,0,0,0,0,5.84,5,2,8.1
101578,1,23,91417,0,0,0,0,55.47,4,2,9.0
101578,2,23,96451,0,0,0,0,44.58,2,1,9.0
101578,3,23,105389,0,0,0,0,34.25,1,2,9.0
101578,4,23,88466,0,0,0,0,84.72,1,0,9.0
101578,5,23,92657,0,0,0,0,59.52,4,0,9.0
101579,1,22,103769,0,0,0,0,54.15,5,2,8.1
101579,2,22,100751,0,0,0,0,52.4,2,0,8.2
101579,3,22,98857,0,0,0,0,71.25,4,1,8.1
101579,4,22,100056,0,0,0,0,80.88,5,3,8.2
101579,5,22,121662,0,0,0,0,88.89,4,1,8.1
101580,1,22,139096,0,0,0,0,17.53,2,0,9.0
101580,2,22,85177,0,0,0,0,18.87,0,1,9.0
101580,3,22,118250,0,0,0,0,75.83,5,1,9.0
101580,4,22,114615,0,0,0,0,59.73,1,1,9.0
101580,5,22,136138,0,0,0,0,70.44,7,2,9.0
101581,1,64,69531,222145,1,29,1,43.9,3,1,9.0
101581,2,64,72543,209331,0,0,2,84.35,2,4,8.2
101581,3,64,63091,213921,0,0,2,33.56,5,1,8.2
101581,4,64,78436,118889,0,0,0,49.34,4,3,8.2
101581,5,64,56862,244569,0,0,1,35.07,3,1,8.2
101582,1,40,115842,181325,0,0,2,62.85,1,1,9.0
101582,2,40,102205,311311,1,7,0,81.6,4,3,8.2
101582,3,40,115923,211752,0,0,0,58.7,4,1,8.2
101582,4,40,111406,194485,0,0,2,70.37,1,2,9.0
101582,5,40,136643,224608,1,16,0,50.55,2,0,8.2
101583,1,26,112950,167164,0,0,0,32.01,1,2,8.1
101583,2,26,142918,283801,0,0,0,32.68,6,1,8.2
101583,3,26,112565,318742,0,0,1,78.2,5,1,8.1
101583,4,26,97817,236588,0,0,0,69.06,3,1,8.1
101583,5,26,112533,233362,0,0,0,11.5,3,1,8.2
101584,1,52,166650,0,0,0,0,82.83,5,1,8.1
101584,2,52,194871,0,0,0,0,35.26,5,2,8.1
101584,3,52,140483,0,0,0,0,50.38,4,2,8.1
101584,4,52,194222,0,0,0,0,29.63,1,1,8.1
101584,5,52,151095,0,0,0,0,35.64,2,0,8.1
101585,1,37,89033,123275,0,0,0,94.65,6,1,8.2
101585,2,37,106504,96544,0,0,0,54.3,5,4,8.1
101585,3,37,115773,287160,0,0,0,40.57,5,2,8.1
101585,4,37,103377,238933,0,0,2,15.21,1,1,8.1
101585,5,37,75156,152832,1,19,1,76.37,6,4,8.2
101586,1,59,85072,0,0,0,0,41.42,4,5,8.0
101586,2,59,107454,0,0,0,0,27.78,7,3,8.0
101586,3,59,53341,0,0,0,0,70.33,3,3,8.1
101586,4,59,85562,0,0,0,0,72.51,0,3,8.1
101586,5,59,77566,0,0,0,0,81.86,1,0,8.1
101587,1,52,93508,258218,0,0,0,82.39,3,0,9.0
101587,2,52,125639,113666,0,0,2,33.24,3,2,9.0
101587,3,52,80423,175785,0,0,2,23.73,3,2,8.2
101587,4,52,103064,141969,0,0,0,78.8,3,2,8.2
101587,5,52,125113,161827,1,6,1,47.12,2,5,8.2
101588,1,35,98637,218926,0,0,2,13.97,1,4,8.1
101588,2,35,94846,135198,0,0,0,79.5,2,1,8.1
101588,3,35,89313,286818,0,0,2,42.11,4,3,8.1
101588,4,35,85438,203470,0,0,2,29.42,1,2,8.0
101588,5,35,80917,180661,0,0,2,75.08,4,2,8.0
101589,1,34,103520,105186,0,0,1,51.55,4,2,9.0
101589,2,34,135957,207094,0,0,1,17.14,4,2,8.2
101589,3,34,125009,202762,0,0,2,61.37,1,5,9.0
101589,4,34,136496,133767,0,0,1,63.35,3,0,9.0
101589,5,34,106974,150396,0,0,0,81.18,3,2,8.2
101590,1,41,56468,286053,1,26,0,62.0,2,2,8.2
101590,2,41,68985,180507,1,1,2,33.16,2,1,8.1
101590,3,41,42269,202188,0,0,0,37.45,1,2,8.2
101590,4,41,39849,227643,0,0,1,66.46,1,3,8.1
101590,5,41,73959,192291,0,0,1,53.84,4,2,8.2
101591,1,20,91037,267661,0,0,0,33.42,5,3,9.0
101591,2,20,104789,163410,0,0,2,67.88,1,5,9.0
101591,3,20,107640,178722,1,26,0,73.83,4,3,9.0
101591,4,20,117653,179421,0,0,1,46.9,3,2,9.0
101591,5,20,95119,160310,0,0,2,14.72,3,2,9.0
101592,1,49,86823,0,0,0,0,29.54,3,1,8.2
101592,2,49,83643,0,0,0,0,62.84,3,1,8.1
101592,3,49,100734,0,0,0,0,57.63,0,0,8.2
101592,4,49,101348,0,0,0,0,28.01,5,3,8.2
101592,5,49,109817,0,0,0,0,59.54,5,1,8.2
101593,1,52,111411,238172,1,18,2,67.43,2,2,8.1
101593,2,52,182948,298966,0,0,2,58.78,1,4,8.1
101593,3,52,130611,246961,0,0,0,20.9,3,1,8.2
101593,4,52,136039,189695,0,0,0,56.73,5,6,8.1
101593,5,52,140392,171965,0,0,1,62.42,2,4,8.1
101594,1,55,82611,256463,0,0,2,39.6,4,0,9.0
101594,2,55,89775,244146,0,0,0,63.92,3,0,9.0
101594,3,55,116646,200803,0,0,1,78.88,3,3,9.0
101594,4,55,116870,189616,0,0,2,91.54,3,2,9.0
101594,5,55,98627,300855,0,0,1,48.05,1,1,9.0
101595,1,30,78551,0,0,0,0,43.95,2,2,8.2
101595,2,30,72103,0,0,0,0,58.29,0,0,8.2
101595,3,30,67335,0,0,0,0,69.47,4,0,8.1
101595,4,30,60238,0,0,0,0,35.96,3,1,8.1
101595,5,30,59141,0,0,0,0,45.46,3,1,8.1
101596,1,64,100995,260408,0,0,2,47.08,1,2,9.0
101596,2,64,141546,103435,0,0,0,54.29,2,2,9.0
101596,3,64,128870,230110,0,0,0,42.74,5,4,9.0
101596,4,64,138574,234410,0,0,0,12.45,5,1,9.0
101596,5,64,120776,234548,0,0,1,82.35,1,1,9.0
101597,1,42,112481,167334,0,0,0,42.46,3,1,8.1
101597,2,42,141325,183893,0,0,2,63.45,3,2,8.0
101597,3,42,154280,168975,1,21,1,33.92,3,2,8.1
101597,4,42,142033,299454,0,0,1,59.21,7,6,8.0
101597,5,42,103999,277890,0,0,1,69.45,2,4,8.1
101598,1,26,87127,218635,0,0,1,66.94,3,5,8.2
101598,2,26,122542,201666,0,0,0,50.22,2,3,8.1
101598,3,26,106620,199602,1,15,2,19.3,4,1,8.1
101598,4,26,117106,184335,0,0,2,67.75,2,2,8.2
101598,5,26,99724,106042,0,0,1,84.42,5,3,8.2
101599,1,21,103593,0,0,0,0,41.78,5,6,9.0
101599,2,21,84882,0,0,0,0,59.24,3,1,9.0
101599,3,21,105428,0,0,0,0,80.42,1,6,9.0
101599,4,21,112767,0,0,0,0,96.14,3,1,9.0
101599,5,21,113611,0,0,0,0,58.02,2,1,9.0
101600,1,31,80282,0,0,0,0,55.78,5,3,9.0
101600,2,31,106877,0,0,0,0,42.23,3,0,9.0
101600,3,31,91052,0,0,0,0,83.04,3,2,9.0
101600,4,31,122724,0,0,0,0,84.18,4,1,9.0
101600,5,31,114173,0,0,0,0,53.58,5,3,9.0
101601,1,54,123867,200843,0,0,2,37.65,5,5,8.2
101601,2,54,163773,195738,0,0,1,68.67,2,2,8.2
101601,3,54,109920,236008,0,0,2,46.21,2,1,8.1
101601,4,54,122333,191979,1,23,2,30.14,2,4,8.2
101601,5,54,133407,147401,0,0,1,76.25,3,5,8.1
101602,1,51,121795,0,0,0,0,53.57,3,0,9.0
101602,2,51,113804,0,0,0,0,30.11,2,2,9.0
101602,3,51,104539,0,0,0,0,6.98,5,4,9.0
101602,4,51,81035,0,0,0,0,12.74,1,2,9.0
101602,5,51,81015,0,0,0,0,69.15,3,4,9.0
101603,1,28,121635,182125,0,0,1,15.96,3,2,8.2
101603,2,28,89453,168705,0,0,1,93.34,2,1,8.2
101603,3,28,115439,209785,0,0,2,52.68,2,4,9.0
101603,4,28,123433,195342,1,25,2,18.16,3,4,8.2
101603,5,28,85731,135704,0,0,2,54.48,3,2,8.2
101604,1,58,156362,279584,0,0,1,80.12,3,1,9.0
101604,2,58,161664,183176,0,0,2,43.96,3,2,9.0
101604,3,58,134747,279164,0,0,0,63.97,1,3,9.0
101604,4,58,139164,145421,0,0,2,87.18,0,1,9.0
101604,5,58,104299,248081,0,0,1,63.96,2,2,9.0
101605,1,20,79628,267783,0,0,0,17.89,7,1,8.1
101605,2,20,62433,263630,0,0,0,83.66,3,3,8.1
101605,3,20,72581,220009,1,21,2,22.62,4,3,8.1
101605,4,20,76075,249821,0,0,1,17.29,4,3,8.1
101605,5,20,66923,223422,0,0,1,58.85,4,0,8.2
101606,1,45,96489,148473,0,0,2,74.16,2,2,8.1
101606,2,45,97364,220652,0,0,1,59.8,3,1,8.2
101606,3,45,140423,145457,1,1,2,57.85,8,2,8.2
101606,4,45,117443,138734,1,11,1,72.36,2,3,8.1
101606,5,45,141235,213992,1,25,0,42.03,0,3,8.2
101607,1,46,62302,170453,1,27,2,51.45,4,2,9.0
101607,2,46,62515,279482,0,0,1,33.89,1,1,9.0
101607,3,46,62116,284225,0,0,1,37.12,0,2,9.0
101607,4,46,36661,336913,0,0,2,29.88,2,1,9.0
101607,5,46,71370,131796,0,0,0,65.03,1,3,9.0
101608,1,26,124804,0,0,0,0,85.54,3,2,9.0
101608,2,26,127816,0,0,0,0,56.11,2,5,9.0
101608,3,26,87054,0,0,0,0,29.92,2,2,9.0
101608,4,26,126293,0,0,0,0,57.12,1,1,9.0
101608,5,26,118494,0,0,0,0,50.47,6,4,9.0
101609,1,20,92344,0,0,0,0,40.66,3,2,8.1
101609,2,20,89604,0,0,0,0,20.45,6,0,8.1
101609,3,20,84037,0,0,0,0,55.02,1,4,8.2
101609,4,20,98292,0,0,0,0,58.92,2,4,8.2
101609,5,20,104567,0,0,0,0,46.3,1,4,8.1
101610,1,42,141377,160368,0,0,1,42.26,2,2,8.1
101610,2,42,117872,269425,0,0,1,34.73,3,5,8.1
101610,3,42,119359,178519,1,28,0,18.45,4,2,8.0
101610,4,42,160139,182838,0,0,0,50.45,4,8,8.0
101610,5,42,179858,186030,0,0,2,37.97,5,2,8.0
101611,1,51,55101,278063,0,0,1,43.25,1,0,8.1
101611,2,51,64135,205434,1,1,0,31.66,4,1,8.0
101611,3,51,71917,196529,0,0,0,63.14,5,2,8.1
101611,4,51,52528,244191,0,0,0,70.28,1,1,8.0
101611,5,51,74595,88332,0,0,2,49.78,4,1,8.0
101612,1,29,140521,210149,0,0,2,82.46,3,1,9.0
101612,2,29,142853,210893,0,0,1,66.2,1,1,9.0
101612,3,29,125271,241364,0,0,2,65.23,1,0,8.2
101612,4,29,126136,214683,0,0,1,75.24,2,3,9.0
101612,5,29,112848,143519,0,0,2,72.88,2,2,9.0
101613,1,59,115018,117063,1,21,2,65.42,3,0,8.0
101613,2,59,152228,231890,0,0,2,29.03,7,2,8.0
101613,3,59,166228,175432,0,0,0,95.83,2,5,8.1
101613,4,59,157010,183573,0,0,2,89.21,1,6,8.1
101613,5,59,182691,157133,0,0,1,75.86,3,3,8.1
101614,1,26,93694,200700,0,0,2,47.42,3,1,8.1
101614,2,26,97891,196375,0,0,0,48.39,6,6,8.2
101614,3,26,91320,138925,0,0,0,60.04,1,1,8.1
101614,4,26,113921,238537,0,0,1,4.25,2,1,8.2
101614,5,26,82534,164313,0,0,1,38.01,3,4,8.2
101615,1,32,103728,0,0,0,0,35.39,1,2,8.2
101615,2,32,97642,0,0,0,0,28.58,3,4,8.2
101615,3,32,104565,0,0,0,0,50.09,5,2,8.2
101615,4,32,98853,0,0,0,0,59.86,3,1,8.2
101615,5,32,93544,0,0,0,0,33.77,3,5,8.2
101616,1,57,96875,0,0,0,0,32.66,4,0,8.2
101616,2,57,98596,0,0,0,0,21.48,5,1,9.0
101616,3,57,100387,0,0,0,0,7.99,4,2,9.0
101616,4,57,111796,0,0,0,0,28.63,7,2,8.2
101616,5,57,94337,0,0,0,0,23.22,5,1,8.2
101617,1,42,88071,0,0,0,0,42.7,4,2,8.0
101617,2,42,108027,0,0,0,0,49.98,3,1,8.1
101617,3,42,98388,0,0,0,0,94.46,3,1,8.0
101617,4,42,97955,0,0,0,0,97.8,5,2,8.0
101617,5,42,100341,0,0,0,0,94.96,2,1,8.1
101618,1,22,117172,252673,0,0,0,54.17,2,2,8.1
101618,2,22,86747,278493,0,0,0,74.2,6,2,8.2
101618,3,22,165512,190803,0,0,1,48.26,3,1,8.1
101618,4,22,125592,217114,0,0,2,69.09,4,4,8.1
101618,5,22,100671,277601,0,0,1,22.56,1,2,8.2
101619,1,28,105737,304425,0,0,0,38.57,4,1,9.0
101619,2,28,112484,284315,0,0,2,55.48,2,4,9.0
101619,3,28,100225,226941,0,0,2,38.89,4,0,9.0
101619,4,28,83071,280697,0,0,1,16.76,7,1,9.0
101619,5,28,81109,151721,0,0,2,34.82,4,0,9.0
101620,1,51,115931,165787,1,4,2,86.08,6,2,8.2
101620,2,51,68099,246786,1,4,1,61.7,4,3,8.2
101620,3,51,65266,201366,0,0,2,88.37,1,2,9.0
101620,4,51,82371,233743,0,0,2,36.78,8,4,8.2
101620,5,51,97019,245781,1,2,1,61.61,4,0,8.2
101621,1,41,74223,246548,0,0,1,23.59,4,2,8.1
101621,2,41,57535,107418,0,0,0,27.75,2,4,8.2
